method,seed,mashup_id,group,positive_count,Recall@5,NDCG@5,MAP@5,Recall@10,NDCG@10,MAP@10
Inductive LightGCN,0,1355,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Inductive LightGCN,0,1356,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1357,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1362,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1381,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1382,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,0,1391,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1395,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1399,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1399,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,1399,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,1401,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1426,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1426,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,1428,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1430,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1430,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,1434,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1436,Head,3,1.0,0.7328286204777911,0.6388888888888888,1.0,0.7328286204777911,0.6388888888888888
Inductive LightGCN,0,1464,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1468,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1480,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1484,Head,2,0.5,0.6131471927654584,0.5,1.0,0.7903864795495061,0.6
Inductive LightGCN,0,1489,Head,2,0.5,0.6131471927654584,0.5,1.0,0.7903864795495061,0.6
Inductive LightGCN,0,1493,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1505,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,1507,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1515,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1527,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1528,Head,2,0.5,0.6131471927654584,0.5,1.0,0.8175295903539445,0.6428571428571428
Inductive LightGCN,0,1528,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,1532,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1534,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,0,1538,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,0,1540,Head,2,1.0,0.8772153153380493,0.75,1.0,0.8772153153380493,0.75
Inductive LightGCN,0,1544,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1549,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1554,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,0,1555,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,0,1558,Head,2,0.5,0.6131471927654584,0.5,1.0,0.7977228895450266,0.6111111111111112
Inductive LightGCN,0,1560,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1567,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1586,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1588,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1591,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,0,1597,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1598,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1599,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1606,Head,2,1.0,0.8503449055347546,0.7,1.0,0.8503449055347546,0.7
Inductive LightGCN,0,1610,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1612,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1617,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1622,Head,9,0.4444444444444444,0.8687949224876582,0.8,0.7777777777777778,0.830723452909526,0.70679012345679
Inductive LightGCN,0,1622,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,1622,Tail,2,0.0,0.0,0.0,0.5,0.17723928678404774,0.05
Inductive LightGCN,0,1623,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1632,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1633,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1636,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1639,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1650,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1652,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1660,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1682,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1685,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1687,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1690,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1692,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1693,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1695,Head,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,0,1701,Head,2,1.0,0.8772153153380493,0.75,1.0,0.8772153153380493,0.75
Inductive LightGCN,0,1703,Head,3,0.6666666666666666,0.6713860725233041,0.5,1.0,0.812653045383133,0.611111111111111
Inductive LightGCN,0,1704,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1712,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1720,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1726,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1727,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1734,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1738,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1772,Head,2,0.5,0.6131471927654584,0.5,1.0,0.8175295903539445,0.6428571428571428
Inductive LightGCN,0,1777,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1787,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1813,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1833,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1840,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1847,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1849,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1856,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1857,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,0,1858,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1859,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1860,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1864,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1866,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1869,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,0,1883,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1888,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1893,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1894,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1899,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1905,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1908,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1918,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1920,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1921,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1927,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1937,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1938,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1939,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1940,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1948,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1950,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1956,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1960,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,0,1963,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1964,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1972,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1988,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,1989,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2009,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2011,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2012,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2022,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2030,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2031,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2058,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2059,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2064,Head,2,1.0,0.8772153153380493,0.75,1.0,0.8772153153380493,0.75
Inductive LightGCN,0,2069,Head,4,0.25,0.3903800499921017,0.25,0.25,0.3903800499921017,0.25
Inductive LightGCN,0,2075,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2082,Head,4,0.25,0.3903800499921017,0.25,0.25,0.3903800499921017,0.25
Inductive LightGCN,0,2082,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,0,2087,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2093,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2103,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2107,Head,3,0.6666666666666666,0.7039180890341347,0.5555555555555555,0.6666666666666666,0.7039180890341347,0.5555555555555555
Inductive LightGCN,0,2110,Head,3,0.6666666666666666,0.6713860725233041,0.5,0.6666666666666666,0.6713860725233041,0.5
Inductive LightGCN,0,2114,Head,3,0.6666666666666666,0.6508205185601091,0.4666666666666666,0.6666666666666666,0.6508205185601091,0.4666666666666666
Inductive LightGCN,0,2119,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2121,Head,3,0.6666666666666666,0.5307212739772434,0.38888888888888884,0.6666666666666666,0.5307212739772434,0.38888888888888884
Inductive LightGCN,0,2123,Head,8,0.125,0.3391602052736161,0.2,0.375,0.4161595498639347,0.20416666666666666
Inductive LightGCN,0,2123,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2123,Tail,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2123,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2124,Head,3,0.6666666666666666,0.6713860725233041,0.5,0.6666666666666666,0.6713860725233041,0.5
Inductive LightGCN,0,2127,Head,5,0.2,0.14606834984270645,0.05,0.6,0.3571610374319355,0.16714285714285712
Inductive LightGCN,0,2127,Middle,3,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2127,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2130,Head,4,0.25,0.3903800499921017,0.25,0.25,0.3903800499921017,0.25
Inductive LightGCN,0,2132,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2137,Head,4,0.75,0.8318724637288826,0.75,1.0,0.9550236580992476,0.875
Inductive LightGCN,0,2141,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
Inductive LightGCN,0,2155,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Inductive LightGCN,0,2158,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2160,Head,1,0.0,0.0,0.0,1.0,0.2890648263178879,0.1
Inductive LightGCN,0,2161,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.6666666666666666,0.617319681505689,0.4166666666666667
Inductive LightGCN,0,2168,Head,4,0.25,0.3903800499921017,0.25,0.5,0.5205067333228022,0.3214285714285714
Inductive LightGCN,0,2168,Middle,1,1.0,0.38685280723454163,0.2,1.0,0.38685280723454163,0.2
Inductive LightGCN,0,2173,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2175,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2176,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Inductive LightGCN,0,2176,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2181,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2182,Head,5,0.4,0.5531464700081437,0.4,0.6,0.6511857558395008,0.45999999999999996
Inductive LightGCN,0,2182,Middle,3,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2182,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2186,Head,3,0.0,0.0,0.0,0.6666666666666666,0.3235866969737877,0.15079365079365079
Inductive LightGCN,0,2191,Head,5,0.6,0.7227265726449519,0.6,0.6,0.7227265726449519,0.6
Inductive LightGCN,0,2194,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2194,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2210,Head,6,0.3333333333333333,0.5087403079104241,0.3333333333333333,0.6666666666666666,0.6502315245039586,0.4325396825396825
Inductive LightGCN,0,2213,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2213,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2215,Head,5,0.2,0.3391602052736161,0.2,0.4,0.4412576003965278,0.24444444444444446
Inductive LightGCN,0,2223,Head,4,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2226,Head,4,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2227,Head,4,0.5,0.5855700749881525,0.41666666666666663,0.75,0.7030861797445797,0.49999999999999994
Inductive LightGCN,0,2232,Head,4,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2233,Head,10,0.4,0.7860137352654724,0.6433333333333333,0.4,0.5100691314582919,0.32166666666666666
Inductive LightGCN,0,2233,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2235,Head,7,0.14285714285714285,0.21398626473452756,0.1,0.42857142857142855,0.33959856491512663,0.15
Inductive LightGCN,0,2235,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2240,Head,7,0.0,0.0,0.0,0.14285714285714285,0.08274602130532002,0.015873015873015872
Inductive LightGCN,0,2240,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2240,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2253,Head,5,0.2,0.3391602052736161,0.2,0.4,0.44615333764087994,0.25
Inductive LightGCN,0,2255,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2256,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2265,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2265,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2267,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2273,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,0,2275,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2276,Head,4,0.25,0.3903800499921017,0.25,0.5,0.5294362295028773,0.3333333333333333
Inductive LightGCN,0,2276,Middle,1,0.0,0.0,0.0,1.0,0.3010299956639812,0.1111111111111111
Inductive LightGCN,0,2280,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2283,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,0,2288,Head,8,0.5,0.8539316501572937,0.76,0.875,0.8874123095371795,0.7835317460317459
Inductive LightGCN,0,2288,Middle,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,0,2291,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2302,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2304,Head,4,0.0,0.0,0.0,0.5,0.25190132085971084,0.09166666666666667
Inductive LightGCN,0,2304,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2310,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2310,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2324,Head,4,0.5,0.6366824387328317,0.5,0.75,0.7541985434892589,0.5833333333333334
Inductive LightGCN,0,2325,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2330,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2330,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2346,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2352,Head,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,0,2357,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2359,Head,7,0.42857142857142855,0.6548086577531307,0.4833333333333333,0.5714285714285714,0.6223227366315628,0.42687074829931976
Inductive LightGCN,0,2359,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2361,Head,4,0.75,0.787702056960637,0.65,0.75,0.787702056960637,0.65
Inductive LightGCN,0,2361,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2364,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2365,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2370,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,0,2372,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2379,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2381,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,0,2389,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.6666666666666666,0.6105456988825855,0.40740740740740744
Inductive LightGCN,0,2389,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2391,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2393,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2395,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2399,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2403,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2416,Head,3,0.6666666666666666,0.5307212739772434,0.38888888888888884,0.6666666666666666,0.5307212739772434,0.38888888888888884
Inductive LightGCN,0,2420,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2424,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2426,Head,6,0.8333333333333334,1.0,1.0,0.8333333333333334,0.892210845475489,0.8333333333333334
Inductive LightGCN,0,2427,Head,5,0.4,0.4703652827859579,0.27999999999999997,0.6,0.591176585485452,0.38
Inductive LightGCN,0,2431,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2435,Head,2,0.5,0.23719771276929622,0.1,0.5,0.23719771276929622,0.1
Inductive LightGCN,0,2439,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2439,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2440,Head,6,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2440,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2451,Head,3,0.3333333333333333,0.18154179253735267,0.06666666666666667,0.6666666666666666,0.3295827480202853,0.15
Inductive LightGCN,0,2452,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2456,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2459,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2460,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2472,Head,4,0.5,0.6366824387328317,0.5,0.5,0.6366824387328317,0.5
Inductive LightGCN,0,2478,Head,4,0.5,0.3973220069685352,0.225,0.5,0.3973220069685352,0.225
Inductive LightGCN,0,2479,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2485,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2488,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,0,2490,Head,2,1.0,0.9197207891481876,0.8333333333333333,1.0,0.9197207891481876,0.8333333333333333
Inductive LightGCN,0,2490,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2499,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,0,2503,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2504,Head,4,0.75,0.787702056960637,0.65,0.75,0.787702056960637,0.65
Inductive LightGCN,0,2504,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2506,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,0,2509,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2516,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
Inductive LightGCN,0,2521,Head,13,0.3076923076923077,0.8687949224876582,0.8,0.5384615384615384,0.7630946912803436,0.5991666666666667
Inductive LightGCN,0,2521,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2531,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2536,Head,5,0.4,0.5531464700081437,0.4,0.6,0.6552438651310554,0.4666666666666667
Inductive LightGCN,0,2537,Head,11,0.45454545454545453,1.0,1.0,0.8181818181818182,0.9363792118010483,0.9
Inductive LightGCN,0,2538,Head,3,0.3333333333333333,0.2960819109658652,0.16666666666666666,0.6666666666666666,0.4632423659320675,0.27777777777777773
Inductive LightGCN,0,2542,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2549,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2551,Head,8,0.125,0.21398626473452756,0.1,0.125,0.15958907712489634,0.0625
Inductive LightGCN,0,2551,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2552,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.6666666666666666,0.6257049680303419,0.42857142857142855
Inductive LightGCN,0,2552,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2559,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2559,Middle,1,0.0,0.0,0.0,1.0,0.2890648263178879,0.1
Inductive LightGCN,0,2592,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,1.0,0.9066276098484507,0.7777777777777778
Inductive LightGCN,0,2595,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2604,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2607,Head,3,0.6666666666666666,0.7653606369886217,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.6666666666666666
Inductive LightGCN,0,2608,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2608,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,0,2611,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,0,2619,Head,3,0.6666666666666666,0.6713860725233041,0.5,0.6666666666666666,0.6713860725233041,0.5
