method,mashup_id,group,positive_count,Recall@5,NDCG@5,MAP@5,Recall@10,NDCG@10,MAP@10
Inductive LightGCN,5952,Head,1,1.0,0.45378437204892874,0.27777777777777773,1.0,0.45378437204892874,0.27777777777777773
Inductive LightGCN,5955,Head,5,0.9333333333333332,0.9562649741625527,0.9333333333333332,1.0,0.9965354083957175,0.9888888888888889
Inductive LightGCN,5955,Middle,2,0.16666666666666666,0.07906590425643208,0.03333333333333333,1.0,0.4290532597236943,0.23174603174603173
Inductive LightGCN,5958,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,5960,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,5964,Head,6,0.6666666666666666,0.8156178433306188,0.6877777777777778,0.6666666666666666,0.7277030855829062,0.5731481481481482
Inductive LightGCN,5966,Head,1,1.0,0.47689218602446437,0.3055555555555555,1.0,0.47689218602446437,0.3055555555555555
Inductive LightGCN,5966,Middle,1,0.6666666666666666,0.27250978843597823,0.15,1.0,0.3912455174719856,0.20555555555555557
Inductive LightGCN,5967,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,5974,Head,2,0.8333333333333334,0.7712790012783225,0.6333333333333333,1.0,0.8394064671411513,0.6809523809523809
Inductive LightGCN,5974,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,5974,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,5978,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,5985,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,5989,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,5990,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,5991,Head,2,0.6666666666666666,0.3982307463197193,0.24722222222222223,1.0,0.5355086931315309,0.3444444444444444
Inductive LightGCN,5992,Head,1,1.0,0.47689218602446437,0.3055555555555555,1.0,0.47689218602446437,0.3055555555555555
Inductive LightGCN,5993,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6000,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6001,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6002,Head,2,1.0,0.9181435435586995,0.8333333333333334,1.0,0.9181435435586995,0.8333333333333334
Inductive LightGCN,6005,Head,1,1.0,0.47689218602446437,0.3055555555555555,1.0,0.47689218602446437,0.3055555555555555
Inductive LightGCN,6008,Head,3,0.5555555555555555,0.5903065877143249,0.4222222222222222,0.8888888888888888,0.7411426387054751,0.5373015873015873
Inductive LightGCN,6010,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6017,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6025,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6028,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6042,Head,1,1.0,0.45378437204892874,0.27777777777777773,1.0,0.45378437204892874,0.27777777777777773
Inductive LightGCN,6046,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6047,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6059,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6059,Middle,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,6066,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,6076,Head,1,0.0,0.0,0.0,0.3333333333333333,0.09635494210596263,0.03333333333333333
Inductive LightGCN,6083,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6087,Head,5,0.4000000000000001,0.5087403079104241,0.3333333333333333,0.6,0.6147689145625884,0.4069047619047619
Inductive LightGCN,6088,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6089,Head,5,0.8000000000000002,0.8460943992259264,0.7433333333333333,1.0,0.9530770604438473,0.8692592592592593
Inductive LightGCN,6095,Head,4,0.8333333333333334,0.798334844654101,0.6583333333333333,1.0,0.8838589394098353,0.7509259259259259
Inductive LightGCN,6102,Head,4,0.5,0.43247158416180304,0.27777777777777773,0.5,0.43247158416180304,0.27777777777777773
Inductive LightGCN,6116,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6121,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6123,Head,3,0.4444444444444444,0.48975957534091874,0.3518518518518518,0.7777777777777777,0.6482888696049965,0.46296296296296297
Inductive LightGCN,6129,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6130,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6142,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6145,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6148,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6155,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,6158,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6160,Head,2,1.0,0.8965954946103766,0.7888888888888888,1.0,0.8965954946103766,0.7888888888888888
Inductive LightGCN,6168,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6174,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6178,Middle,1,0.0,0.0,0.0,0.6666666666666666,0.20068666377598746,0.07407407407407407
Inductive LightGCN,6179,Head,3,0.2222222222222222,0.13872705184957698,0.059259259259259255,0.3333333333333333,0.1944472035049777,0.07777777777777778
Inductive LightGCN,6194,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Inductive LightGCN,6205,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6218,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6222,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6227,Head,2,0.5,0.3065735963827292,0.16666666666666666,0.8333333333333334,0.4296240609024413,0.24074074074074073
Inductive LightGCN,6228,Head,1,1.0,0.40146072418082546,0.21666666666666667,1.0,0.40146072418082546,0.21666666666666667
Inductive LightGCN,6228,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6229,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.7777777777777777,0.6625225175863987,0.4506172839506173
Inductive LightGCN,6230,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6232,Head,1,0.0,0.0,0.0,0.6666666666666666,0.21907906092400112,0.0925925925925926
Inductive LightGCN,6236,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6239,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6246,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6254,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6255,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6265,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6269,Head,5,0.4000000000000001,0.5531464700081437,0.4000000000000001,0.4000000000000001,0.5531464700081437,0.4000000000000001
Inductive LightGCN,6273,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6276,Head,5,0.4000000000000001,0.49306580604768974,0.3111111111111111,0.6,0.6016803796803948,0.3894444444444445
Inductive LightGCN,6292,Head,3,1.0,0.7328286204777911,0.6388888888888888,1.0,0.7328286204777911,0.6388888888888888
Inductive LightGCN,6298,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6301,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6305,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6312,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6313,Head,2,0.5,0.6131471927654584,0.5,0.6666666666666666,0.6859496717048463,0.5555555555555555
Inductive LightGCN,6318,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6319,Head,3,0.6666666666666666,0.7243989383522971,0.5925925925925926,0.6666666666666666,0.7243989383522971,0.5925925925925926
Inductive LightGCN,6332,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6334,Head,1,0.0,0.0,0.0,0.3333333333333333,0.09635494210596263,0.03333333333333333
Inductive LightGCN,6335,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6335,Middle,1,1.0,0.5436432511904858,0.38888888888888884,1.0,0.5436432511904858,0.38888888888888884
Inductive LightGCN,6335,Tail,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Inductive LightGCN,6343,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6346,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6348,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6351,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6358,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6359,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6361,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6361,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6362,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6364,Head,5,0.6,0.722726572644952,0.6,0.6,0.722726572644952,0.6
Inductive LightGCN,6365,Head,1,0.6666666666666666,0.27250978843597823,0.15,1.0,0.38362089954708933,0.1976190476190476
Inductive LightGCN,6368,Head,1,1.0,0.5436432511904858,0.38888888888888884,1.0,0.5436432511904858,0.38888888888888884
Inductive LightGCN,6374,Head,4,0.4166666666666667,0.5114859037478244,0.34722222222222215,0.9166666666666666,0.771814914424319,0.5682870370370371
Inductive LightGCN,6374,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6387,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6390,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6393,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6394,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6396,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6397,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6399,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6401,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6403,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6404,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6407,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,6408,Head,2,0.3333333333333333,0.20438239758848611,0.1111111111111111,0.5,0.2771848765278742,0.13888888888888887
Inductive LightGCN,6410,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6413,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,6415,Head,2,1.0,0.6934264036172708,0.5833333333333333,1.0,0.6934264036172708,0.5833333333333333
Inductive LightGCN,6421,Head,2,0.0,0.0,0.0,0.5,0.20540541267464038,0.07242063492063493
Inductive LightGCN,6421,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6430,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6432,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6434,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,6438,Head,3,1.0,0.8854598815714874,0.7555555555555555,1.0,0.8854598815714874,0.7555555555555555
Inductive LightGCN,6447,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6453,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,6472,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6476,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6477,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6482,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6488,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6506,Head,2,1.0,0.9197207891481876,0.8333333333333334,1.0,0.9197207891481876,0.8333333333333334
Inductive LightGCN,6511,Head,1,1.0,0.7539531690476383,0.6666666666666666,1.0,0.7539531690476383,0.6666666666666666
Inductive LightGCN,6517,Head,8,0.25,0.49306580604768974,0.3111111111111111,0.25,0.3677241483074372,0.19444444444444442
Inductive LightGCN,6517,Middle,3,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6517,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6521,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6521,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6522,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6534,Head,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Inductive LightGCN,6536,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6537,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6540,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6542,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6543,Head,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,0.3333333333333333,0.1289509357448472,0.06666666666666667
Inductive LightGCN,6543,Middle,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Inductive LightGCN,6555,Head,2,1.0,0.9732402630493958,0.9444444444444443,1.0,0.9732402630493958,0.9444444444444443
Inductive LightGCN,6557,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,6558,Head,1,1.0,0.5872865023809717,0.4444444444444444,1.0,0.5872865023809717,0.4444444444444444
Inductive LightGCN,6576,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6578,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6602,Head,12,0.25,0.7020976466720957,0.57,0.3611111111111111,0.5430744847457449,0.3427777777777778
Inductive LightGCN,6602,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6602,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6606,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6606,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6606,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6610,Head,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6611,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6617,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6635,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6640,Head,2,0.8333333333333334,0.7944042958161335,0.6777777777777777,1.0,0.8534840580774827,0.7111111111111111
Inductive LightGCN,6648,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6651,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6652,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6654,Head,4,0.5,0.5708466060654039,0.3944444444444444,0.5,0.5708466060654039,0.3944444444444444
Inductive LightGCN,6662,Head,3,0.7777777777777777,0.8258745678344059,0.7333333333333334,1.0,0.9301587291727963,0.8285714285714286
Inductive LightGCN,6674,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6676,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6676,Middle,1,1.0,0.43067655807339306,0.25,1.0,0.43067655807339306,0.25
Inductive LightGCN,6678,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6679,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6680,Head,1,0.6666666666666666,0.27250978843597823,0.15,1.0,0.36886473054194086,0.18333333333333335
Inductive LightGCN,6683,Head,1,1.0,0.5059275202686664,0.3444444444444444,1.0,0.5059275202686664,0.3444444444444444
Inductive LightGCN,6684,Head,1,1.0,0.45378437204892874,0.27777777777777773,1.0,0.45378437204892874,0.27777777777777773
Inductive LightGCN,6685,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6686,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6688,Head,1,0.0,0.0,0.0,0.3333333333333333,0.09635494210596263,0.03333333333333333
Inductive LightGCN,6693,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6697,Head,1,0.0,0.0,0.0,0.3333333333333333,0.10515495892857625,0.041666666666666664
Inductive LightGCN,6718,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,6718,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6725,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,6742,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6742,Tail,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,6749,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6757,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6761,Head,5,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6791,Head,2,1.0,0.9590717717793499,0.9166666666666666,1.0,0.9590717717793499,0.9166666666666666
Inductive LightGCN,6797,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6806,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6819,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6823,Middle,2,0.0,0.0,0.0,0.16666666666666666,0.05907976226134925,0.016666666666666666
Inductive LightGCN,6833,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6834,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6834,Tail,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6836,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Inductive LightGCN,6844,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6850,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6851,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6857,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6866,Unseen,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6867,Head,8,0.625,1.0,1.0,0.8333333333333334,0.8856446202354306,0.8115740740740741
Inductive LightGCN,6876,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6889,Head,3,0.6666666666666666,0.675374893372516,0.5296296296296296,0.8888888888888888,0.778184035981193,0.6037037037037036
Inductive LightGCN,6892,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6894,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6900,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6900,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6903,Head,4,0.16666666666666666,0.10067974548520349,0.03333333333333333,0.5,0.27483332566605073,0.11567460317460317
Inductive LightGCN,6906,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6908,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6915,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6918,Head,4,0.75,0.6575753736299363,0.5111111111111111,0.9166666666666666,0.7473029945770951,0.6142857142857142
Inductive LightGCN,6929,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6939,Head,8,0.375,0.702097646672096,0.5566666666666666,0.625,0.6933802797013939,0.5099537037037036
Inductive LightGCN,6940,Head,1,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.6666666666666666,0.2718216255952429,0.15277777777777776
Inductive LightGCN,6941,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6950,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6952,Head,4,0.25,0.1804665560733023,0.07222222222222223,0.4166666666666667,0.26145716429984756,0.1126984126984127
Inductive LightGCN,6958,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6961,Head,2,0.6666666666666666,0.6922130970218904,0.5666666666666667,0.8333333333333334,0.7512928592832396,0.6
Inductive LightGCN,6961,Middle,1,0.0,0.0,0.0,0.3333333333333333,0.10034333188799373,0.037037037037037035
Inductive LightGCN,6962,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6967,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6968,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6985,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,6990,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,6991,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,6996,Head,1,0.3333333333333333,0.14355885269113103,0.08333333333333333,0.3333333333333333,0.14355885269113103,0.08333333333333333
Inductive LightGCN,6997,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7000,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7010,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,7015,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7017,Head,4,0.5,0.5935866999947345,0.4305555555555555,0.5,0.5935866999947345,0.4305555555555555
Inductive LightGCN,7044,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7049,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7051,Head,1,1.0,0.5495707714591522,0.39999999999999997,1.0,0.5495707714591522,0.39999999999999997
Inductive LightGCN,7055,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7071,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,7072,Tail,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7072,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7073,Head,2,1.0,0.6062475863209986,0.4388888888888889,1.0,0.6062475863209986,0.4388888888888889
Inductive LightGCN,7075,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7077,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7080,Head,3,0.3333333333333333,0.20210734650054754,0.08333333333333333,0.5555555555555555,0.29628532840710026,0.13271604938271606
Inductive LightGCN,7082,Tail,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,7082,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7095,Head,1,0.0,0.0,0.0,1.0,0.3290456468931599,0.13888888888888887
Inductive LightGCN,7098,Head,2,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7098,Middle,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7114,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7117,Head,4,0.3333333333333333,0.44642256208247416,0.2916666666666667,0.5,0.5361501830296329,0.3432539682539682
Inductive LightGCN,7120,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7134,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7136,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7141,Unseen,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7143,Head,1,1.0,0.6309297535714575,0.5,1.0,0.6309297535714575,0.5
Inductive LightGCN,7145,Head,10,0.3666666666666667,0.7521263393504768,0.6022222222222222,0.6666666666666666,0.7082129437639632,0.5403968253968253
Inductive LightGCN,7145,Middle,3,0.1111111111111111,0.06736911550018253,0.027777777777777776,0.6666666666666666,0.297199070839183,0.1191358024691358
Inductive LightGCN,7145,Tail,2,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7149,Head,2,0.5,0.6131471927654584,0.5,0.5,0.6131471927654584,0.5
Inductive LightGCN,7153,Head,3,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7153,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7154,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7163,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7166,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7167,Head,3,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.3333333333333333
Inductive LightGCN,7168,Middle,1,0.3333333333333333,0.1289509357448472,0.06666666666666667,0.3333333333333333,0.1289509357448472,0.06666666666666667
Inductive LightGCN,7186,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7190,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7195,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7197,Head,4,0.5,0.6366824387328317,0.5,0.75,0.7674604578034453,0.6086309523809524
Inductive LightGCN,7200,Head,1,0.6666666666666666,0.37697658452381916,0.27777777777777773,1.0,0.48808769563493026,0.3253968253968254
Inductive LightGCN,7206,Head,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7208,Middle,1,0.0,0.0,0.0,0.0,0.0,0.0
Inductive LightGCN,7208,Tail,3,1.0,0.7328286204777911,0.6388888888888888,1.0,0.7328286204777911,0.6388888888888888
Inductive LightGCN,7211,Head,2,0.5,0.6131471927654584,0.5,0.8333333333333334,0.7494021244911157,0.5952380952380952
Inductive LightGCN,7215,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
Inductive LightGCN,7220,Head,1,1.0,1.0,1.0,1.0,1.0,1.0
